id-source,score
f91addc2-NO_FAULT,0.24010381148667678
f91addc2-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.24010381148667678
f91addc2-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.11520627157455278
f91addc2-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.12430912086362202
f91addc2-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.11761282964551885
f91addc2-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.07129429581213237
f91addc2-node-worker1,0.08549653872326958
f91addc2-node-worker2,0.24010381148667678
f91addc2-node-worker3,0.06870670299282237
f91ade3a-NO_FAULT,0.24010381148667678
f91ade3a-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.07634803989704458
f91ade3a-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.13753221125949872
f91ade3a-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.10611631724765912
f91ade3a-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.1185827093410466
f91ade3a-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.08549653872326958
f91ade3a-node-worker1,0.0840105820022638
f91ade3a-node-worker2,0.08782221377742337
f91ade3a-node-worker3,0.10079618384849749
f91adeb2-NO_FAULT,0.24010381148667678
f91adeb2-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.24010381148667678
f91adeb2-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.07914168698023535
f91adeb2-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.07172557879048438
f91adeb2-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.10752139038784532
f91adeb2-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.20971487478489975
f91adeb2-node-worker1,0.10079618384849749
f91adeb2-node-worker2,0.24010381148667678
f91adeb2-node-worker3,0.09319569436418398
f91adf2a-NO_FAULT,0.24010381148667678
f91adf2a-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.069620125212554
f91adf2a-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.1252620514863166
f91adf2a-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.08449151802689163
f91adf2a-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.12430912086362202
f91adf2a-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.0687232425008235
f91adf2a-node-worker1,0.10611631724765912
f91adf2a-node-worker2,0.11761282964551885
f91adf2a-node-worker3,0.09487061911066216
f91ae01a-NO_FAULT,0.24010381148667678
f91ae01a-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.06948530604707202
f91ae01a-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.11520627157455278
f91ae01a-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.1393646879793468
f91ae01a-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.06948530604707202
f91ae01a-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.069620125212554
f91ae01a-node-worker1,0.10611631724765912
f91ae01a-node-worker2,0.07050097299885924
f91ae01a-node-worker3,0.09852247437650949
f91af622-NO_FAULT,0.24010381148667678
f91af622-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.24010381148667678
f91af622-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.12802552183250146
f91af622-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.09852247437650949
f91af622-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.08449151802689163
f91af622-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.07634803989704458
f91af622-node-worker1,0.07050097299885924
f91af622-node-worker2,0.24010381148667678
f91af622-node-worker3,0.09852247437650949
f91af69a-NO_FAULT,0.24010381148667678
f91af69a-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.1502580953491511
f91af69a-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.15509068156622352
f91af69a-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.07634803989704458
f91af69a-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.11456242188786617
f91af69a-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.0687232425008235
f91af69a-node-worker1,0.10611631724765912
f91af69a-node-worker2,0.10079618384849749
f91af69a-node-worker3,0.09487061911066216
f91af712-NO_FAULT,0.24010381148667678
f91af712-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.24010381148667678
f91af712-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.07100911426067541
f91af712-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.07843674397170806
f91af712-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.09852247437650949
f91af712-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.09852247437650949
f91af712-node-worker1,0.09391624778271455
f91af712-node-worker2,0.24010381148667678
f91af712-node-worker3,0.1393646879793468
f91af78a-NO_FAULT,0.24010381148667678
f91af78a-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.1502580953491511
f91af78a-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.15509068156622352
f91af78a-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.1185827093410466
f91af78a-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.09014015876075467
f91af78a-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.07843674397170806
f91af78a-node-worker1,0.24010381148667678
f91af78a-node-worker2,0.09681734364366952
f91af78a-node-worker3,0.1522692037000243
f91af88e-NO_FAULT,0.24010381148667678
f91af88e-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.20971487478489975
f91af88e-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.07172557879048438
f91af88e-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.08365434306376127
f91af88e-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.10044794581815433
f91af88e-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.09713328627045396
f91af88e-node-worker1,0.24010381148667678
f91af88e-node-worker2,0.24010381148667678
f91af88e-node-worker3,0.24010381148667678
f91af906-NO_FAULT,0.24010381148667678
f91af906-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.10044794581815433
f91af906-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.24010381148667678
f91af906-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.08365434306376127
f91af906-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.10044794581815433
f91af906-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.09713328627045396
f91af906-node-worker1,0.10044794581815433
f91af906-node-worker2,0.08365434306376127
f91af906-node-worker3,0.10079618384849749
f91af97e-NO_FAULT,0.24010381148667678
f91af97e-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.08832754009276583
f91af97e-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.15509068156622352
f91af97e-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.11761282964551885
f91af97e-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.1059860729846325
f91af97e-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.1393646879793468
f91af97e-node-worker1,0.24010381148667678
f91af97e-node-worker2,0.24010381148667678
f91af97e-node-worker3,0.24010381148667678
f91af9f6-NO_FAULT,0.24010381148667678
f91af9f6-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.1393646879793468
f91af9f6-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.13025057387912375
f91af9f6-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.08449151802689163
f91af9f6-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.09688783711718921
f91af9f6-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.07843674397170806
f91af9f6-node-worker1,0.0840105820022638
f91af9f6-node-worker2,0.0687232425008235
f91af9f6-node-worker3,0.06872139873885537
f91afa6e-NO_FAULT,0.24010381148667678
f91afa6e-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.07634803989704458
f91afa6e-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.13025057387912375
f91afa6e-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.1393646879793468
f91afa6e-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.06948530604707202
f91afa6e-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.09487061911066216
f91afa6e-node-worker1,0.24010381148667678
f91afa6e-node-worker2,0.24010381148667678
f91afa6e-node-worker3,0.24010381148667678
f91afae6-NO_FAULT,0.24010381148667678
f91afae6-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.0840105820022638
f91afae6-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.0840105820022638
f91afae6-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.0687232425008235
f91afae6-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.11761282964551885
f91afae6-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.12353320279830447
f91afae6-node-worker1,0.24010381148667678
f91afae6-node-worker2,0.0687232425008235
f91afae6-node-worker3,0.12353320279830447
f91b115c-NO_FAULT,0.24010381148667678
f91b115c-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.24010381148667678
f91b115c-LTcxMDU4NjY3NDcyMTgwNTc5MDE=,0.24010381148667678
f91b115c-LTkyMDExNjM1MjY4NDg4ODU5Mjk=,0.06948530604707202
f91b115c-NDExNzk3NjQ4ODg3NTY0OTQ3OA==,0.10029732145023303
f91b115c-ODI4MTMxNDkzODEzNTg5OTE4Mg==,0.07339334327845148
f91b115c-node-worker1,0.07050097299885924
f91b115c-node-worker2,0.06872139873885537
f91b115c-node-worker3,0.09681734364366952
f91b11d4-NO_FAULT,0.24010381148667678
f91b11d4-LTE4MDk5Mzk2NjU1NjM1ODI0NDc=,0.24010381148667678
